Frame,X,Y,Z
19,0.10751436687898884,-0.022627838708533226,0
19,-108.43728504676115,-551.5346199780662,0
16,-4.449891087223987,-966.5790685398104,0
19,683.7398252123709,-25.779741189620722,0
16,-472.5410486588764,-447.2409122763375,0
19,17.635171738542304,-28.742833417669072,0
16,179.46999205701434,-143.50913081552065,0
19,-274.6540720829559,-226.94434000483452,0
16,-378.27514711044796,252.62401008093266,0
19,638.8376683634116,55.503729472745135,0
16,-904.0047478519587,400.97062182702706,0
19,955.4052066695965,-181.09369596192013,0
16,-401.6184596830285,639.377955330365,0
19,-162.33238558937757,342.52855616212275,0
16,-297.5706361497939,160.69491011062053,0
19,-352.6476251689351,-407.4403137042749,0
19,-11.518436294943985,14.30220490951653,0
16,56.77122898509725,21.890953818618545,0
19,359.19684735864644,-73.64731024738926,0
16,245.50589349537594,945.0072991778928,0
19,-703.9919851513595,530.6457273506653,0
16,-224.00547100713564,18.95993480574956,0
19,133.05486631177305,188.29412551130724,0
16,-483.41186580464574,-591.6431440305603,0
16,-558.9381257190673,-230.05260884167785,0
19,22.52272831262288,87.9749644376445,0
16,-256.94326023467875,482.636571320141,0
19,-101.73906102961516,736.5482821783476,0
16,79.83311748326896,12.50402590504765,0
19,-18.82529121241506,-27.821724029149532,0
16,-102.43763862275124,-725.1679408226219,0
19,9.905865858766601,-83.99635152870655,0
16,-136.6771427697362,-53.61030801226596,0
19,163.34528459997168,597.5112024982076,0
16,-19.816906117125807,-1.4749849270295432,0
19,705.5702910631262,-535.9059712001111,0
16,480.50818651398333,-695.1210329428482,0
19,939.2236163405305,-235.79595037966814,0
16,-107.21483138033666,294.20731466222225,0
19,320.72555215323314,591.5306231320212,0
16,-352.07692108476914,-663.1572137612563,0
19,160.46373053254356,11.479234463935045,0
16,15.836491567881886,-550.0072227751148,0
19,-132.08763708952245,609.3549118585402,0
16,628.000714326462,297.69474593956977,0
19,32.031172542236924,-33.02187131885704,0
16,-634.9968832915589,155.94278516236218,0
19,-704.0249323043969,-482.150030175434,0
16,12.786571685372195,47.992423617429786,0
19,521.9863771198069,498.1702931158944,0
19,171.70436096479514,51.4036088209836,0
19,-213.79806840465415,579.5356804085083,0
19,-251.93996267990576,-336.43741110006255,0
19,745.7836009750182,-557.2694906638753,0
19,-448.0614518104507,-340.9593098630911,0
19,408.2886854929888,-258.9459084675678,0
19,420.7156432172064,-582.875266327684,0
19,199.89746334468754,-501.4557589668474,0
19,14.848190252109209,-468.0665742265099,0
19,-246.32465491015031,23.110311215850864,0
19,-57.15105426144778,-729.3301232160301,0
19,-0.4445386580577049,83.4723480069839,0
19,97.248745697957,16.196733678378457,0
19,535.6875869358447,510.9825283421204,0
19,230.81411428014317,68.77646253743562,0
19,111.5484791312474,-315.2640280880539,0
19,-264.93470920538766,-454.2911008938739,0
19,-127.66397404115789,483.4951594320783,0
19,-923.9746466521505,139.16233619485644,0
19,-623.4800775741109,-182.32580392008964,0
19,274.9411502598623,-142.68740664954697,0
19,409.55219327460253,-253.6841797831486,0
19,32.40024344482321,0.1927044058690835,0
19,226.5411860644921,-441.57599189858905,0
19,-780.1463604218952,302.50401937253963,0
19,-805.1522637723033,-456.2649515160453,0
19,-207.29348539649695,-701.8855077795091,0
19,98.08819097881862,-482.0096250048491,0
19,876.9579152390212,-281.17785659458997,0
19,-158.57579078145199,-154.19285967991365,0
19,689.8001376086529,-20.82771423717935,0
19,180.07902648326592,858.0040302726603,0
19,-19.581937835051157,571.4360808165426,0
19,-784.9427097951443,69.34742024498784,0
19,-256.16165767777204,321.6960275620252,0
19,-212.7217848993768,-514.7252550083981,0
19,-783.3240130239042,-553.6124944927429,0
19,172.52097231607672,835.1429110058309,0
19,249.0292965177359,-66.50622080302206,0
19,132.81564157484044,-574.3561924144665,0
19,171.38981860122823,596.1351275325648,0
19,-579.3674920006927,630.1017727089032,0
19,194.5349288012612,-898.4116691551412,0
19,-293.0782150173144,-279.1481536459286,0
19,-107.19557611089192,156.5684906412808,0
19,13.321115175672118,947.4183741667249,0
19,13.557074257014767,-147.45397507550885,0
19,-58.63091439482813,966.8716991218866,0
19,785.9989361741584,182.7605010339114,0
19,-188.0888535750999,-297.44412768863003,0
19,-747.7533810225231,-489.08228404482907,0
19,-69.21316505550682,767.0880204472642,0
19,443.06058941020973,-449.8847740972622,0
19,-36.73006610142059,-15.032702634751258,0
19,71.03593162316474,-33.58499989078144,0
19,-8.28344222323181,43.16993089862815,0
19,12.470747411688805,-392.5730603597661,0
19,40.66053376112903,2.9577315549345062,0
19,206.8304329148709,368.5303938894785,0
19,-49.947651912572155,3.3012323305239626,0
19,28.89393653982907,-377.2382731929181,0
19,26.592777726373,-22.18835567490045,0
19,-7.126796204483949,4.639301182369189,0
19,195.65662031247123,-419.58039462183143,0
19,-389.7096621723712,-443.52862682563386,0
19,-141.58260658042164,-50.478967150229124,0
19,-237.78837937504883,-506.34035827497667,0
19,39.1288916743444,62.31998131871009,0
19,-397.17773929687655,388.84399656881067,0
19,-707.5145485014366,561.1934817941561,0
19,-39.87984243693938,-163.05381858122692,0
19,4.1822523364107465,-2.571444551410071,0
19,-454.65383583034486,272.5034061882236,0
19,280.32100167178004,308.4681921228975,0
19,371.3869111225794,-34.61834008962862,0
19,-244.3650804578891,357.1152332253068,0
19,-418.85436967391973,298.5442097637927,0
19,-27.99734769247755,35.61080341122589,0
19,-584.6446144273784,-86.54972773766168,0
19,50.105269634515935,18.03518704759252,0
19,14.880691662541722,269.5055678669801,0
19,-479.6881804915118,528.0185012947281,0
19,-796.3317731341043,279.7688343633782,0
19,-223.27889511920216,944.9042128611934,0
19,360.51087893044456,925.8922427727717,0
19,-203.44329673841415,132.52622442980638,0
19,703.6346152752662,22.506462296765807,0
19,-782.6955761540182,259.3199973343458,0
19,-41.80988460670493,-77.094241526192,0
19,10.100374648958281,9.968525873982097,0
19,-8.837616716113493,-439.32978686930136,0
19,-189.98256386889113,-162.80352251503598,0
19,-439.4485023068561,12.714678677240286,0
19,-373.4589625570484,-475.5913976809872,0
19,5.207846879236831,-0.9895912989978032,0
19,-5.647338182577878,-23.2463780628995,0
19,35.46372913984124,472.5459436749072,0
19,75.34486707771273,-40.632357602995704,0
19,668.7334721287949,-141.3893436855318,0
19,-100.5308972063436,-397.7669592308479,0
19,-190.75886524771062,610.9304998080595,0
19,31.640470578778114,-34.494278676319745,0
19,-12.566521725033029,1.559645752510981,0
19,176.65268238199093,160.9111943440974,0
19,-229.4819540419932,-72.51695978563721,0
19,-128.58237742723136,196.08180468097876,0
19,-73.96382031123359,812.3816346303697,0
19,671.2003361127053,217.8713225078349,0
19,-670.6236728492968,282.0884425592325,0
19,-770.7410746398116,-581.8026053925502,0
19,729.2695078416198,-569.6432926659068,0
19,107.74999627740695,437.1569461377903,0
19,-816.8892143096208,-550.1783889260159,0
19,379.04388942737455,816.7962197398159,0
19,418.101751936132,773.8244858133781,0
19,-9.169850919218465,-36.81413365449597,0
19,-245.57970575624645,-142.44585519963874,0
19,-555.7919939832897,560.5455606902815,0
19,377.4307390465455,60.59664979431371,0
19,-192.6034479767126,749.4381631186282,0
19,34.31556568991244,-17.789786919156555,0
19,195.20942407843194,-173.67061990312908,0
19,-184.5637271635449,433.89883789297426,0
19,-195.49368265276172,559.7127672277282,0
19,109.50903550026817,-811.5007060880405,0
19,923.2873650063079,-307.7057829817188,0
19,-15.60138642709558,43.62263128878949,0
19,646.6701225135845,341.9258319309019,0
19,-21.96553716092863,-76.46650341327106,0
19,-164.68400476383275,-616.0678700350887,0
19,-148.3786619181088,-101.35389887612453,0
19,725.5952222135096,443.86725518856537,0
19,633.1508368849117,717.8746009008181,0
19,261.6710828961929,499.0166532045891,0
19,346.62686376946965,378.93818745849427,0
19,-451.86056058930296,-22.51331298366074,0
19,19.270692304388064,424.9473934776126,0
19,-214.95769199680362,-174.5325415913843,0
19,355.2120521480357,-93.01538587981827,0
19,-512.4930539081134,-78.93781835774747,0
19,72.32162403165022,29.570834167747144,0
19,-759.3267604865234,367.7200234230403,0
19,437.4986616546746,264.74480815493206,0
19,428.6354400622796,-451.6422527521274,0
19,287.7178334025304,-104.78525537770848,0
19,-899.2772948607521,348.1327059501184,0
19,752.0662246347465,-289.77857285512795,0
19,-841.0003465962643,109.19168361998787,0
19,-425.43968920535394,10.83372278720745,0
19,72.09909234983341,814.889226251064,0
19,-185.9734361379587,-621.1711840515906,0
19,461.799779304242,-116.17525156267564,0
19,-1.6676575009407544,600.305548004357,0
19,220.20322210302254,-316.7051491281077,0
19,-111.84227919660056,-788.0781768159235,0
19,-540.6772148428764,511.02471245292816,0
19,-775.6010016799079,481.145594481961,0
19,194.7452502907788,799.1593440835028,0
19,323.0035865134073,295.85320555385846,0
19,-467.36424438680183,-219.25738502006934,0
19,-208.69340691967085,-8.459725475323783,0
19,957.4467425398542,-121.5566951268458,0
19,887.2555008612298,107.63329975269752,0
19,213.31887344423197,424.0901039408408,0
19,-23.65088285607287,363.9775187605791,0
19,58.855621760980604,-293.3960831990385,0
19,-413.259969886876,15.300481224829495,0
19,149.74674321371631,1.9526781615346764,0
19,-24.89203545428921,-46.4209498407994,0
19,-488.7682290354675,-6.140483545702291,0
19,833.2580600859461,424.85635272793047,0
19,117.58516319062954,411.6836833146352,0
19,7.88465928116438,-120.31860421944056,0
19,-486.31071764798685,-339.7449307797346,0
19,-233.58832707491197,-916.8687486755723,0
19,181.58469640906964,-529.1951919393857,0
19,-98.80560993931975,-196.78332350256727,0
19,119.22705966079192,26.879003254181526,0
19,-123.84678835825949,169.5630278514724,0
19,-412.3107293405102,688.6880844650406,0
19,-420.71336940540834,67.27175957124355,0
19,374.8906297803039,-425.71723778982556,0
19,-252.55150722799522,164.18827043148727,0
19,729.0371279943404,222.7771275129458,0
19,4.2121050650316665,15.339732598857298,0
19,95.5692338821851,-108.22764470348474,0
19,-321.3971991787321,874.4203094045282,0
19,384.1039703050781,-563.1577061135056,0
19,181.20682643737823,343.5655620697843,0
19,-388.9183914824762,713.9623383382191,0
19,774.617811564164,247.49748871813003,0
19,-780.7913997336818,-620.436771336108,0
19,-377.6751970173651,-434.60705624357496,0
19,278.75993671282504,-57.66415203617495,0
19,180.88985361834813,330.4987434389304,0
19,231.77156879467688,270.5458142940952,0
19,953.2985798487822,256.2179376698951,0
19,11.309122609830016,-14.847779847201192,0
19,-615.0339699585056,-705.9124166285056,0
19,169.80438819673654,-873.7965675120549,0
19,-594.5969956352866,-378.8436431536923,0
19,-876.8453305950055,-372.201393019669,0
19,68.8912127728502,879.9557019714576,0
19,625.4905659305883,297.69190678780456,0
19,-575.2414877161345,-459.7103606738428,0
19,713.3583814250829,-239.77194570174947,0
19,249.10575492344518,-762.659373003967,0
19,407.1178323325812,-483.4195987327354,0
19,-420.6658770332491,90.14004901302684,0
19,72.56563298452946,-1.4624549424375868,0
19,769.0899970095397,-440.4419566492002,0
19,3.3790097410407576,-126.2939194059575,0
19,209.1014149859825,266.1318370032023,0
19,-351.53190835537447,-422.7292811895042,0
19,283.23718632046206,440.77630376544903,0
19,-577.731236546141,-124.81756247075826,0
19,-25.320935113678413,-95.03612230827459,0
19,6.499807398402844,896.4696569089451,0
17,-213.55388551384073,-598.5065850629752,0
17,-555.6070138452125,791.3749054974645,0
17,-222.5913482727746,-776.5973690624336,0
17,21.637231532352374,-175.41512677027552,0
17,-470.873007023883,777.1529561900811,0
17,-15.243759442347757,-750.1424807579068,0
17,-43.55890389967568,994.6968262026692,0
17,448.2598100181357,-445.49025865427024,0
17,-12.139711040309924,7.0483022829322275,0
17,-497.753509934971,-301.4090753038427,0
17,43.38038551375208,-239.29695766537762,0
17,42.39402274624158,41.16014582096229,0
17,342.89464675031115,-317.81922016125725,0
17,-43.694847236536695,-238.70321272551857,0
17,-54.88921901889543,-92.38375283200489,0
17,-115.87730909403578,-840.9979193426726,0
17,-452.81589724160773,409.5672873599284,0
17,17.793106307647562,1.6821930347122025,0
17,-220.338953558234,197.54128520767736,0
17,202.3103526103842,297.7307833198037,0
17,517.0843591362657,-633.6017348230012,0
17,157.36800291845518,-63.36131362006123,0
17,222.26954134059534,448.4462857001592,0
17,-867.1897936861751,133.74599421893734,0
17,-51.346251885757546,-1.2538085493970974,0
17,-11.715656976989388,-3.918328515572522,0
17,535.3010344644058,-433.38994476441195,0
17,-247.40572790325163,-504.4818730385358,0
17,10.285336675766043,-13.77456896539735,0
17,261.68196614391974,-328.4085212346398,0
17,58.52745285806521,-49.10138389082016,0
17,136.98839747379125,-254.81850991151188,0
17,197.2478504654101,-766.3415725198248,0
17,222.60889390498988,225.43081959686253,0
17,388.6287472991678,14.295553373668477,0
17,-90.38892841539493,21.338873520894616,0
17,132.4885324376943,-31.105584210845752,0
17,84.43823662474442,7.430762101517936,0
17,-363.4989166652402,198.0555803826704,0
17,158.37150343680713,956.2592787572036,0
17,-352.52087659819324,-215.84504490027402,0
17,130.97827597587946,-104.65022637642336,0
17,106.87430606438063,-568.1612975918174,0
17,887.5203114252877,317.24547266957967,0
17,-452.5587749011835,242.1804875031119,0
17,-762.7067351596287,-86.87192258994,0
17,-855.6249590958273,-0.008405934488992786,0
17,275.9867637678178,682.7474526518805,0
17,-67.64813524211716,-882.4267184655467,0
17,429.6210560260011,-554.8538305757118,0
17,136.6873063622685,355.74124804101973,0
17,-3.7715356715834982,43.29658544667512,0
17,-753.1116628442272,-80.02642554713458,0
17,380.16925439149054,-126.23601505830061,0
17,-504.38381979508165,388.0618409762248,0
17,477.42773125480346,-359.40035560209276,0
17,-259.1387079664111,153.1282019220752,0
17,361.2810526014747,543.2073897489055,0
17,-67.412011137046,665.884887392096,0
17,319.72574543308434,173.53467876657095,0
17,292.602629337261,-183.06425023652878,0
17,-267.8347226607715,27.190225252793585,0
17,136.1476947057277,-71.35362741269019,0
17,249.69924378512496,-342.1007968957836,0
17,90.6867135282843,-432.1170846628891,0
17,-72.38220920421071,15.130065978597871,0
17,-496.5940422762828,-666.774774698062,0
17,-460.1472947278419,-592.6930035298597,0
17,-95.6251492499852,255.78144464386514,0
17,104.28830787595493,-29.321890121005207,0
17,346.96421271990573,-275.5778852237936,0
17,-32.62217605820052,31.182102051543012,0
17,366.80854692927323,-60.83539627214516,0
17,324.4601881576408,251.2016044593784,0
17,642.5830344144431,555.0830203155198,0
17,480.90964810043636,31.11828563591175,0
17,793.6463902304477,-158.30801737701108,0
17,-306.15781936099523,-794.5473046827854,0
17,526.9093580875275,-361.1556523760259,0
17,15.497647814026719,-8.3137972405357,0
17,736.5474503167179,86.14944600840177,0
17,-173.78206564909638,-32.39521576623422,0
17,265.08042122415543,-593.4358936330304,0
17,415.3801785429276,621.4175271992369,0
17,-77.57183311685182,402.65951977142623,0
17,279.363873070578,170.87766517615194,0
17,-174.15583444166404,-463.30995613147337,0
17,-177.70716511066016,69.85296844486427,0
17,-289.928396529102,124.09646725720923,0
17,-89.95034736392022,-199.82706853385682,0
17,93.72597114344043,694.908706111772,0
17,-870.4652073761079,-366.5156186363046,0
17,-539.0443824536209,462.1795716049732,0
17,-183.5900893750596,-321.7033108262216,0
17,-723.7191687272759,-81.47944483511755,0
17,-157.92848522857255,644.4471408812221,0
17,-527.9059383783293,769.5774942282807,0
17,631.266033836822,-450.42292314737324,0
17,202.55456221875568,-33.28092982064699,0
17,-912.262534337076,-257.891005349348,0
17,23.4501582195778,10.12394331429356,0
17,-415.08485385512535,-717.8492619860255,0
17,-699.7762328378159,115.04292897032327,0
17,677.2148735063681,452.15768195267947,0
17,363.425683418355,-375.89826192437204,0
17,-296.12010878442726,441.01256004749604,0
17,590.0747445206426,634.8250110905085,0
17,-272.89334166825256,68.78797697341372,0
17,317.66727324563016,-115.38718561813971,0
17,35.44765780575953,-14.633311418172292,0
17,-383.3786532019255,92.00020315353966,0
17,-232.56627166501588,60.45196806872815,0
17,-550.3618144648494,277.730176390719,0
17,17.06457602664329,46.55749257566209,0
17,178.8127621148012,-328.69541057840337,0
17,-19.121074526938738,2.508255684711801,0
17,-5.441816604435128,29.748432508298972,0
17,-99.27333172657963,411.55034556415234,0
17,-110.34059246332062,-791.1624890632191,0
17,54.79137988339035,-11.537193223175978,0
17,253.43751597604518,7.0786961718060795,0
17,687.3090855050403,312.90392715270326,0
17,-584.1370398481911,-621.7200764196185,0
17,-34.864284278561726,9.26896660424224,0
17,455.7974696831047,365.5685507157765,0
17,-43.46067547919197,7.4714419624151365,0
17,-81.29634111096127,-711.67719211005,0
17,738.7061739432023,-296.0291296577684,0
17,-24.83685898590902,517.3679141161338,0
17,120.68394643305795,-756.0222122367138,0
17,20.304589298262613,243.68964517508527,0
17,1.7879751362212757,-3.023970458377726,0
17,-289.49817112227583,-29.259461686386583,0
17,-227.72195699645647,167.86762737303025,0
17,-287.3504476513153,-570.5549522250126,0
17,-231.98682727729567,-295.0550822233814,0
17,130.9901335023128,-112.10020837694992,0
17,-108.71822801839187,-553.8914333643676,0
17,538.9567977087295,531.5635180422795,0
17,-583.3057441124552,-26.78266768416498,0
17,-865.3900407220011,174.5961021466917,0
17,-247.75179003687634,859.2927667281142,0
17,278.14846911499944,-93.10591196566747,0
17,145.33994279149243,-432.75417179433686,0
17,-418.74263914414576,-440.14854459239143,0
17,-183.80614453495005,-263.83452314563,0
17,-555.2343473659229,39.56364743946673,0
17,541.0541820970833,-267.6478909513448,0
17,-541.0878844304717,-702.7561367870117,0
17,71.0224037962877,-785.7610131963751,0
17,157.77287028145,-86.28938838932154,0
17,-126.89541163845675,208.07964655447407,0
17,-421.7203683319835,78.23100902589974,0
17,49.176808577927055,-710.98874395882,0
17,-605.5816808997499,-287.1540473075473,0
17,287.78715658745506,44.46906852976436,0
17,-139.7014313446875,-395.1172191206651,0
17,-13.12104192426313,415.3372722405414,0
17,382.05186322083637,-170.33758073181923,0
17,-470.21988028001493,694.0180035621485,0
17,37.55482239949928,-336.93962137700703,0
17,436.5698316068727,-529.2337586885407,0
17,233.07677138124586,760.1230450618596,0
17,0.670200728605746,732.1416253083288,0
17,697.3056666413165,442.6043817974352,0
17,-466.9929206899512,833.1487988553498,0
17,-9.855527495675892,60.08322691294786,0
17,-365.5179032956962,-645.0232764954684,0
17,354.3574237077319,-303.302692223227,0
17,440.40640355428667,280.08990185289264,0
17,129.2558026113289,13.126183269083278,0
17,80.23820048605282,-122.95993357096918,0
17,200.4247681050554,475.57025927596584,0
17,-151.3096511252395,-426.9616929826917,0
17,-118.4282360771716,-909.668226296573,0
17,-169.95423932834086,-559.5358308285744,0
17,-168.6613354977463,378.82204267327705,0
17,-87.40292230484744,-32.71279227057033,0
17,-62.73439555178431,-87.3433330533475,0
17,112.15809128852187,658.2730625639225,0
17,-760.9330965093974,318.0034895316562,0
17,3.0329904840769095,141.42055051007097,0
17,10.542223250878353,46.565712203928946,0
17,426.066671281193,469.79122252451697,0
17,-550.4721684159347,-672.0072491374309,0
17,-279.3492034584775,-226.55720183510726,0
17,25.036879071855363,-73.67884540067821,0
17,-959.1608827361732,-34.02694071374604,0
17,-487.05029759210527,-811.0075150352345,0
17,227.17684657078408,264.73091766072787,0
17,19.215830193364834,38.30557857388942,0
17,-447.42922149548775,214.54322842065304,0
17,-809.9303149271708,517.5618917298488,0
17,225.5133144984753,307.8027141429955,0
17,-76.96850491022944,-481.6568954631922,0
17,-640.2091454287261,736.3796974433843,0
17,-78.17017082731101,-15.565616178990025,0
17,349.6755883076422,369.24777809137925,0
17,712.0876799204798,131.49107192148114,0
17,-917.137681034942,302.9150038102855,0
17,21.578315274141527,330.86444882979725,0
17,14.957494737828078,-9.931647213002812,0
17,12.960795796644627,278.3750450125998,0
17,936.9268890498095,276.8721802599698,0
17,340.65670417223237,231.24280510039918,0
17,-833.061306998843,221.76467825327907,0
17,-168.43366457669478,-276.8776544490694,0
17,-15.080713442738354,485.60184590344505,0
17,-460.3120174991165,-251.110232595213,0
17,108.59064995065428,517.3010401732488,0
17,-150.85632219440893,273.4489316492667,0
17,-140.57006974111007,28.44405862209355,0
17,-291.5189915573321,338.4619187447858,0
17,95.30576258744817,-312.3724590878234,0
17,126.94035403805576,81.15020481328544,0
17,74.83730788390254,614.5827928065155,0
17,-509.8664655090782,317.41150469574023,0
17,139.2493061947854,-181.80732891011263,0
17,464.5223121752335,359.9855963997462,0
17,747.3602239411292,364.65643884006624,0
17,-463.15074670024705,435.7247399271307,0
17,253.00115933177477,-479.15458739451293,0
17,-320.27766509199375,-179.29245241600898,0
17,458.2092845928334,532.2087190500782,0
17,722.763957367492,-514.0408013840624,0
17,366.9008348713501,-41.32917338723698,0
17,-15.995685008355856,-63.18024173923884,0
20,-4.36352493604825,-10.059514675415357,0
17,264.9909773061005,-458.6949477744213,0
20,241.6089109297856,-89.79527974861968,0
17,74.12366766916828,-105.227417740735,0
20,89.45971217917936,-420.9807096870911,0
20,-129.1489784772113,500.82652853561456,0
20,-141.29028794304,-12.082776116497335,0
17,228.66482622815883,-433.1485791948385,0
20,82.72288331548553,81.49575146888654,0
17,-642.8141208967933,-379.10153874029953,0
20,-9.741427035195038,3.077396765095614,0
17,-206.03344746239202,5.178856179945988,0
20,225.7349818763751,-99.79500147620877,0
17,22.691223217201596,312.0307765465516,0
20,-82.8076874095163,482.67766013623765,0
17,-243.0977311565155,69.0194761306177,0
20,9.672149509020166,104.65656729068915,0
20,-58.99727558206223,19.63771696809395,0
20,91.7121212719331,-529.5116838234732,0
20,-3.226293673788677,1.6619102501472973,0
20,614.2660822918252,275.78427606965255,0
17,237.48703988033049,-627.5760806206753,0
20,73.71290476875444,-375.94265191383187,0
17,178.71029132549245,-139.77761212049393,0
20,-337.05525177257385,-234.69285267797895,0
17,-231.33147066025143,322.22963802710035,0
20,549.3972136324763,531.4124157789389,0
17,784.6462318215669,-497.3013830439044,0
17,-776.442744229963,-36.72350585431972,0
20,-382.93600037803714,-799.6373346950695,0
20,-331.9660882553115,-811.3380261503409,0
17,-185.6122366583311,-406.63814883357577,0
20,-417.45438180056317,163.9166763969202,0
17,66.9256577322048,-56.9185175695516,0
20,205.49438123470122,700.1826204382824,0
17,-601.4420121373387,-497.22684035989715,0
17,2.406172131770214,107.81577866451248,0
20,-158.1494274808315,-496.3107513775458,0
17,-157.0411717270471,-290.6604781672281,0
20,-20.898763519129478,81.30707724921763,0
17,181.31208844156694,-65.71593692711683,0
20,51.71010148303635,-172.98115386197725,0
20,360.9858672715079,-30.190965559880674,0
17,694.8030778649106,111.95690277745524,0
20,290.5737896586032,-916.1558900182725,0
17,-109.41859747306228,386.26813697815624,0
20,105.95467387769305,179.49720959876572,0
17,574.4619854929531,-97.32415379058435,0
20,542.9697511710017,474.3395628208386,0
17,306.8357837243644,-131.1571539503771,0
20,-43.92391841346784,307.4270359413642,0
17,234.79040841508572,16.65133803813207,0
20,851.5299321818908,-105.81213303619774,0
17,49.75268133304307,-193.78849958097632,0
20,18.77509381408931,151.27344833132187,0
17,545.1969166279965,464.40265543948544,0
20,258.1035743537434,-57.04103563022045,0
17,130.79444515382443,613.2753886748085,0
20,414.4084138617856,-94.8225180055173,0
20,-93.11440420944605,14.153027503721669,0
20,-124.81026595310911,755.4039221417687,0
20,-362.6737526816307,2.3920662218327626,0
17,-371.95976784039925,500.42685822354923,0
20,-57.503890067610484,-141.2588470515419,0
17,-53.75136701022006,6.105866517770212,0
20,242.58924031201116,599.9585665917978,0
17,-231.61976442212122,-156.90721384577105,0
20,90.09113891136639,302.4461908005622,0
20,-73.1425566003931,100.3691297407416,0
17,-35.32847603003097,350.11650784542553,0
20,250.1932643813258,116.68744680946307,0
17,-448.26289724651247,387.9194645879615,0
20,153.67940229878926,-263.7685496540779,0
17,92.78632643477665,-436.02238454739415,0
20,566.9582303092174,622.6576369496174,0
20,-553.3570853932052,-48.67623661333945,0
17,378.51494094103685,270.5572602941489,0
20,539.8955239853673,-88.93623590012831,0
17,303.9598753426968,301.4145780332226,0
20,240.27557127410333,337.6346535410494,0
17,43.209523308680104,52.77627911481086,0
20,262.5611481729397,25.14601143056907,0

20,-165.5400119522012,909.7352208157013,0
17,206.222303212742,479.10143183616117,0
20,33.56430611777349,112.11269179309903,0
17,226.8291660420791,959.7421776420529,0
20,120.25874101441592,9.529126875722078,0
17,260.4885817454295,20.94850406731362,0
20,303.3649566713882,-355.87701901073,0
17,-376.9323347120176,120.36244870743627,0
20,-697.062796554522,-502.4773465760845,0
20,582.2678005614264,115.15532470115515,0
17,-78.54619575764751,274.66240478684654,0
20,570.2876262116541,-515.8906232826472,0
20,-203.21299363763146,212.74155675894443,0
17,-799.9986952129263,-154.44313923312157,0
20,62.68155057311152,-579.4484441601638,0
17,-215.07208851066824,644.916140000484,0
20,-855.5995380238414,306.9390798719441,0
17,-45.162907732316114,46.27852133006645,0
20,-149.09531645956437,545.3116908832575,0
17,-134.48063901390393,14.508135945160966,0
20,-662.8040555855301,37.51257253073452,0
20,88.14290083951987,-418.5542156351433,0
17,-591.8014695388966,-702.6251900958786,0
17,18.938756000846702,25.99858840066908,0
20,514.5327874775404,817.4102814005804,0
20,-591.8346976274024,-583.5572691078822,0
17,433.6437835827734,-413.86574264903714,0
20,-709.1253320871814,-302.6026171930931,0
17,-592.6685853544286,-76.49631609354483,0
20,-205.77537694821146,662.7457946524535,0
17,-127.03806343441313,55.969427026491765,0
20,-264.7495696198283,77.25032423396561,0
20,99.34324620709145,-13.911222031285389,0
17,660.018282003181,-438.0281539817709,0
20,473.468627804466,-503.22150626989,0
17,-563.7422598158428,447.3667143941538,0
20,-222.84114748804453,-769.9042982753942,0
17,-149.7121756841906,-21.04227947667451,0
17,869.2351848522575,-196.04253724703972,0
17,64.07155904670987,-45.86106271553358,0
20,39.40804296005694,-962.8108746283407,0
17,312.5630643607673,-270.65993050839467,0
20,-90.513567031181,-311.89994672750646,0
17,-78.52283912890731,-68.4149994807411,0
20,-642.6727183613435,-144.40676358614184,0
20,-5.919363441312442,-287.77818746035376,0
17,-310.8474598339435,-123.70784509376502,0
20,12.32954104039277,4.186733429109371,0
17,-302.93775310038325,-458.6477246592472,0
17,-35.53370339963405,-147.52404467743176,0
20,401.7287007797464,-157.14592326279518,0
17,-615.5387930411155,343.82584049702757,0
20,220.02476757726959,-922.0737319733862,0
17,-78.57510235769512,257.57603752278385,0
20,418.2579567048551,245.5115578396432,0
17,-350.95327494433843,-682.8190393408067,0
20,-454.5644226547337,6.961976425824914,0

17,261.5135833309838,-206.59954783324395,0
20,-265.83785364169285,327.0069939054363,0
17,155.5665272181198,19.53964539734184,0
20,-453.6448115300126,-729.2541516229351,0
20,-393.3020488938564,-573.1480607969678,0
17,52.03918152740179,31.664588140006618,0
20,-244.68096849674444,274.51218974766283,0
17,237.78639269164026,164.2404526995542,0
17,-502.51658623410935,133.81943842894228,0
20,-183.98870107244161,687.3562788621819,0
17,273.70625242139124,-55.462079386734054,0
20,-265.50616074621473,-297.4637363359564,0
17,-496.4130005910569,766.3334330005736,0

17,-116.22953671627846,489.3310566709839,0
20,824.8992312845015,-425.7829377787848,0
17,-299.46838580862766,395.1012703630691,0
20,441.7504559060998,-10.3017365393791,0
17,5.779299001457885,463.6581279530869,0
20,626.7094976333785,-72.56545540877073,0
17,137.42377799623154,595.9495900381364,0
20,126.51232090554116,149.920840773691,0
17,-34.352309689983514,-80.81515549526912,0
20,374.204782447046,-862.0798631992768,0
17,-530.9349540475656,-535.440693934045,0
20,-0.28207994206873577,-422.3790729181861,0
17,-494.9562225681239,-0.506752332562725,0
20,984.8512053332513,-161.87116955781264,0
17,-77.3018818719627,31.83326738027931,0
20,-579.814495187521,-157.57484314548716,0
17,493.96716027469404,-40.702921572907655,0
20,433.23497661110474,-887.2655751570036,0
17,-636.6739599684399,186.87328689155675,0
20,-126.34258738301024,1.6628871674705892,0
